market,lat,lon,region,conf,d_act,neighbor_dact_z,local_biv_i,local_p,quad_sig
lon39_9001lat10_1171,10.11721,39.90001,Amhara,14.0,-62.2,-0.29712217974268584,-0.5740849934504788,0.123,ns
lon39_9001lat7_1324,7.13211,39.89986,Oromia,2.0,6.8999999999999915,-0.024469588519300138,0.0016213709409177446,0.912,ns
lon39_9025lat10_2957,10.29569,39.90257,Amhara,22.0,-12.099999999999994,-0.595234083840654,-1.9430975399253483,0.001,conf_hi_nbr_down
lon39_9035lat11_3852,11.38528,39.90359,Amhara,0.0,33.10000000000001,-0.5995719271768396,0.23942664167581548,0.001,conf_lo_nbr_down
lon39_9037lat11_2896,11.28964,39.90373,Amhara,10.0,-12.600000000000009,-0.6623596233135118,-0.8385565257786695,0.001,conf_hi_nbr_down
lon39_9096lat10_7986,10.79888,39.91015,Amhara,18.0,-53.3,-0.5487426099669487,-1.425791647177301,0.002,conf_hi_nbr_down
lon39_9103lat11_2028,11.20283,39.91032,Amhara,10.0,2.9000000000000057,-0.656550085592681,-0.8312015699569524,0.001,conf_hi_nbr_down
lon39_9125lat8_8713,8.87139,39.91303,Oromia,8.0,30.5,0.7345828243180096,0.6853255949396452,0.141,ns
lon39_9134lat10_2545,10.25451,39.91359,Amhara,22.0,-46.900000000000006,-0.394067510436679,-1.2864041742256829,0.028,conf_hi_nbr_down
lon39_9169lat14_2089,14.2089,39.91688,Afar,0.0,9.599999999999994,0.19306687560902347,-0.07709726148048465,0.54,ns
lon39_9177lat8_898,8.89786,39.91759,Oromia,8.0,59.2,0.36771610334150184,0.34305901111337006,0.489,ns
lon39_9307lat10_9833,10.98324,39.93057,Amhara,2.0,-41.099999999999994,-0.6568238041968354,0.04352157489644025,0.001,conf_lo_nbr_down
lon39_9314lat12_8265,12.82644,39.93123,Tigray,0.0,0.10000000000000142,0.2949168854701072,-0.11776895525125654,0.468,ns
lon39_9355lat11_1636,11.16358,39.9356,Amhara,10.0,-63.7,-0.6136188845684282,-0.7768500703919445,0.001,conf_hi_nbr_down
lon39_9361lat10_4218,10.4215,39.936,Amhara,36.0,-40.79999999999998,-0.5435789526052649,-3.041816956618605,0.002,conf_hi_nbr_down
lon39_9443lat7_3868,7.38679,39.94437,Oromia,0.0,-45.99999999999999,0.1691143253756276,-0.06753230621488933,0.504,ns
lon39_9451lat10_6804,10.68035,39.94505,Amhara,27.0,-52.1,-0.5435109521887191,-2.226817361630048,0.002,conf_hi_nbr_down
lon39_9557lat11_4924,11.49197,39.95604,Amhara,15.0,11.900000000000006,-0.4463294095214613,-0.9367050976134788,0.019,conf_hi_nbr_down
lon39_9561lat9_548,9.54764,39.95609,Afar,0.0,-13.200000000000003,0.011036023712027984,-0.004407007691749707,0.978,ns
lon39_9661lat10_7315,10.73154,39.966,Amhara,16.0,-33.099999999999994,-0.5308855415167051,-1.2025724987526136,0.003,conf_hi_nbr_down
lon39_9709lat10_1636,10.16362,39.97089,Amhara,11.0,-49.599999999999994,-0.4351995606422947,-0.6234443821326013,0.029,conf_hi_nbr_down
lon39_9744lat10_1039,10.10393,39.97419,Amhara,9.0,-85.89999999999999,-0.29361478983663636,-0.3228234799389551,0.161,ns
lon39_9759lat7_02,7.02035,39.97592,Oromia,2.0,-108.10000000000001,0.18191115949987863,-0.012053552417079711,0.504,ns
lon39_9818lat7_0065,7.00636,39.9818,Oromia,2.0,-15.299999999999997,0.0835500711456138,-0.005536082364452561,0.758,ns
lon39_9845lat10_4707,10.47067,39.98454,Amhara,28.0,-126.3,-0.523787252421129,-2.233235997752733,0.004,conf_hi_nbr_down
lon39_988lat8_1224,8.12253,39.98799,Oromia,0.0,20.5,0.19060254877256153,-0.07611318355471537,0.485,ns
lon39_9895lat10_3156,10.31543,39.98921,Amhara,22.0,-62.900000000000006,-0.5693090907255692,-1.8584673218110437,0.002,conf_hi_nbr_down
lon39_9964lat6_5625,6.56313,39.9965,Oromia,0.0,-24.299999999999997,0.27367421148555193,-0.109286132987905,0.558,ns
lon40_0003lat10_8023,10.80221,40.00042,Amhara,15.0,-29.900000000000006,-0.5759100036480973,-1.2086540225125602,0.003,conf_hi_nbr_down
lon40_0031lat8_0595,8.05939,40.00323,Oromia,0.0,-35.1,0.24425597864856247,-0.09753857048049604,0.346,ns
lon40_0035lat7_2447,7.24483,40.00321,Oromia,2.0,89.99999999999999,-0.051674111120004376,0.0034239604029976506,0.827,ns
lon40_0036lat7_1321,7.13206,40.00361,Oromia,2.0,-22.200000000000003,-0.01679543332307793,0.0011128763979288592,0.938,ns
lon40_011lat9_912,9.91191,40.01154,Amhara,9.0,256.6,-0.4875311750664084,-0.5360305950569922,0.051,ns
lon40_0144lat9_8271,9.82713,40.01436,Amhara,0.0,-3.8999999999999915,-0.17485977088854304,0.06982663098517332,0.546,ns
lon40_0257lat10_5862,10.58616,40.02609,Amhara,6.0,-43.89999999999999,-0.6586792220960268,-0.3951262851901989,0.002,conf_hi_nbr_down
lon40_0267lat10_9169,10.91679,40.02663,Amhara,4.0,-52.5,-0.6481557725421165,-0.17293314403795376,0.001,conf_hi_nbr_down
lon40_0372lat8_3169,8.31699,40.03716,Oromia,0.0,-23.300000000000004,0.36241647573620733,-0.1447235197986712,0.183,ns
lon40_0394lat10_4805,10.48063,40.03932,Amhara,23.0,-21.799999999999997,-0.592417429909692,-2.032560619395266,0.004,conf_hi_nbr_down
lon40_0489lat11_2985,11.29855,40.04891,Amhara,28.0,-70.6,-0.700503334919672,-2.986688310678225,0.005,conf_hi_nbr_down
lon40_0518lat8_2264,8.22635,40.05184,Oromia,0.0,-136.60000000000002,0.4233621931970934,-0.16906093086608304,0.149,ns
lon40_0691lat6_6146,6.61455,40.06913,Oromia,0.0,2.0999999999999943,0.18273260177869938,-0.07297048308209746,0.718,ns
lon40_072lat8_1343,8.13429,40.07212,Oromia,0.0,79.3,0.18357813327390765,-0.07330812858742002,0.534,ns
lon40_0842lat7_8818,7.88177,40.08414,Oromia,0.0,-4.700000000000003,0.16681782008000007,-0.06661524434858108,0.57,ns
lon40_0873lat8_0783,8.07834,40.08759,Oromia,0.0,6.200000000000003,0.1632564703292422,-0.06519309302359841,0.586,ns
lon40_1042lat7_7721,7.77228,40.10438,Oromia,0.0,24.89999999999999,0.3718498128736314,-0.14849052777258362,0.251,ns
lon40_1144lat6_9873,6.98737,40.11435,Oromia,2.0,-28.60000000000001,0.09571801612736985,-0.006342338358031869,0.689,ns
lon40_1323lat8_1281,8.12816,40.13182,Oromia,0.0,94.3,0.23396107348044898,-0.09342751314267406,0.37,ns
lon40_1341lat8_2505,8.25071,40.13423,Oromia,0.0,99.1,0.3726371861178466,-0.14880494898388932,0.164,ns
lon40_1797lat8_3953,8.39525,40.17966,Oromia,0.0,120.2,0.42031958346605375,-0.16784592763325468,0.075,ns
lon40_1798lat9_3276,9.32756,40.17984,Afar,0.0,64.2,-0.00707356090492102,0.002824680168281239,0.985,ns
lon40_1803lat7_3691,7.36904,40.18026,Oromia,0.0,-41.5,0.184541099699006,-0.07369266930181517,0.459,ns
lon40_1824lat10_8153,10.81479,40.18237,Afar,6.0,-70.5,-0.5944842846757568,-0.35661724118214194,0.026,conf_hi_nbr_down
lon40_19lat7_457,7.45697,40.18989,Oromia,0.0,63.099999999999994,0.145506250936576,-0.0581049102292403,0.55,ns
lon40_2116lat10_9252,10.92501,40.21218,Afar,4.0,16.80000000000001,-0.6826594887726458,-0.18213901148758924,0.029,conf_hi_nbr_down
lon40_2351lat8_5188,8.51913,40.2351,Oromia,0.0,49.099999999999994,0.35695123476824747,-0.14254108891490874,0.13,ns
lon40_2379lat8_6936,8.69369,40.23795,Oromia,0.0,32.0,0.48302937549820224,-0.19288778537523288,0.052,ns
lon40_2428lat7_1793,7.1778,40.24301,Oromia,0.0,48.0,0.039702625906019785,-0.015854422055997727,0.864,ns
lon40_2501lat8_4266,8.42645,40.24994,Oromia,0.0,41.400000000000006,0.5506327501382393,-0.2198837940646826,0.022,conf_lo_nbr_up
lon40_284lat8_7918,8.79178,40.28405,Oromia,0.0,36.69999999999999,0.3084662667143099,-0.12317962026247531,0.253,ns
lon40_3031lat7_2806,7.28057,40.30306,Oromia,0.0,28.200000000000003,0.002490708208633785,-0.000994612780814347,0.985,ns
lon40_3145lat8_8988,8.89882,40.31448,Oromia,3.0,5.5,0.1912385040851969,0.019176187018712026,0.471,ns
lon40_3699lat8_5054,8.50543,40.36989,Oromia,0.0,44.800000000000004,0.5582494927020708,-0.22292538258793834,0.014,conf_lo_nbr_up
lon40_3894lat9_0143,9.01434,40.38937,Oromia,2.0,13.199999999999989,0.06221528458601421,-0.004122425451867641,0.812,ns
lon40_401lat6_8384,6.83829,40.40119,Oromia,0.0,-13.299999999999999,-0.295055324976621,0.1178242382033386,0.41,ns
lon40_4052lat6_8373,6.83721,40.40532,Oromia,0.0,36.10000000000001,-0.3922959206371951,0.15665525779959175,0.283,ns
lon40_4122lat7_2216,7.22163,40.41223,Oromia,0.0,-7.3999999999999915,0.10233195137877733,-0.04086414714264481,0.677,ns
lon40_4225lat8_8281,8.82817,40.42236,Oromia,0.0,-18.099999999999994,0.2585716674493062,-0.10325524455657768,0.239,ns
lon40_4324lat8_2657,8.26566,40.43243,Oromia,0.0,-0.8000000000000114,0.9468947388987801,-0.3781228190961749,0.002,conf_lo_nbr_up
lon40_4374lat6_6418,6.64174,40.43756,Oromia,0.0,-100.30000000000001,-0.1317737984574993,0.052621139508820455,0.776,ns
lon40_4957lat8_1508,8.15076,40.49567,Oromia,0.0,46.3,0.7890099998243832,-0.3150748157874812,0.098,ns
lon40_5249lat8_7048,8.70477,40.52496,Oromia,0.0,-80.3,0.4717178388165322,-0.18837075728047642,0.023,conf_lo_nbr_up
lon40_5259lat8_4321,8.4321,40.52585,Oromia,0.0,-6.700000000000017,0.6367899738125343,-0.2542888984156812,0.007,conf_lo_nbr_up
lon40_5316lat7_4321,7.4321,40.53157,Oromia,0.0,-21.900000000000002,0.050109420956205956,-0.02001016030279472,0.864,ns
lon40_5347lat9_1071,9.10712,40.53467,Oromia,2.0,-12.200000000000003,0.15313899944640738,-0.010147090271983253,0.583,ns
lon40_5544lat8_9511,8.95103,40.5541,Oromia,2.0,73.1,0.2364019305375161,-0.01566414654860516,0.291,ns
lon40_5883lat9_0797,9.0798,40.58822,Oromia,0.0,36.10000000000001,0.09263652356705498,-0.036992478681612415,0.75,ns
lon40_6103lat7_4696,7.46956,40.61053,Oromia,0.0,-57.199999999999996,0.051782589100163194,-0.020678305376819316,0.892,ns
lon40_6664lat9_176,9.17618,40.66595,Oromia,7.0,14.799999999999997,0.05033907148576864,0.038580416911034185,0.871,ns
lon40_6779lat8_6278,8.62784,40.67781,Oromia,0.0,90.0,0.3317375203766695,-0.13247251384106581,0.143,ns
lon40_6839lat8_8734,8.87322,40.68386,Oromia,0.0,-117.2,0.3661850998110834,-0.1462284418356899,0.121,ns
lon40_7341lat8_7126,8.71392,40.73369,Oromia,0.0,10.5,0.382467772652239,-0.15273059028386776,0.104,ns
lon40_7533lat8_657,8.65702,40.7532,Oromia,0.0,102.2,0.34317220299448187,-0.13703871771705908,0.175,ns
lon40_7571lat9_2329,9.23303,40.75778,Oromia,7.0,20.19999999999999,0.32965152806647446,0.25264854938295006,0.32,ns
lon40_7795lat8_9022,8.90218,40.77944,Oromia,0.0,17.5,0.24475850804266455,-0.09773924519477056,0.311,ns
lon40_8106lat8_7791,8.77809,40.81093,Oromia,0.0,82.3,0.34725954078506527,-0.1386709114810366,0.219,ns
lon40_8232lat8_5908,8.59084,40.82323,Oromia,0.0,6.900000000000006,0.3884994762669314,-0.15513922630331858,0.174,ns
lon40_8346lat7_2618,7.26178,40.83469,Oromia,0.0,-83.5,0.02048450264261003,-0.00818006222741801,0.969,ns
lon40_9155lat8_525,8.52493,40.91542,Oromia,0.0,106.4,0.6477749241432864,-0.2586755110095225,0.061,ns
lon40_9791lat6_6423,6.64226,40.979,Oromia,0.0,5.0,0.8396479415929718,-0.3352960299395787,0.204,ns
lon40_9794lat7_456,7.456,40.97933,Oromia,0.0,-9.0,-0.3915085473929799,0.15634083658828604,0.518,ns
lon40_9928lat7_8773,7.87733,40.99276,Oromia,0.0,5.8999999999999915,0.0025717613367147044,-0.0010269796702134406,0.995,ns
lon41_0066lat9_1397,9.13964,41.00643,Oromia,2.0,-27.599999999999994,0.35152574100732725,-0.02329232553315363,0.204,ns
lon41_0457lat8_6384,8.63847,41.04576,Oromia,0.0,10.5,0.6828622443386252,-0.27268690623833247,0.078,ns
lon41_0859lat8_3208,8.32079,41.08593,Oromia,0.0,44.099999999999994,0.8024445558038048,-0.3204396277053847,0.217,ns
lon41_1243lat8_9841,8.98409,41.12434,Oromia,0.0,-4.0,0.37942828034920256,-0.15151683193140097,0.219,ns
lon41_1628lat7_9254,7.92538,41.16284,Oromia,0.0,0.3999999999999915,0.07835643609242521,-0.03129002125838642,0.933,ns
lon41_1747lat9_3701,9.37158,41.17292,Oromia,2.0,-24.5,0.17914021135196756,-0.011869947580313893,0.639,ns
lon41_1965lat9_5312,9.53004,41.19469,Somali,0.0,0.8999999999999773,0.3649602969867487,-0.14573934217365883,0.428,ns
lon41_2051lat9_2797,9.28026,41.20535,Oromia,2.0,1.3999999999999915,0.27702502148508135,-0.018355859126472605,0.335,ns
lon41_2149lat8_9668,8.96689,41.21487,Oromia,0.0,5.1000000000000085,0.3081906860788347,-0.12306957283851837,0.315,ns
lon41_2916lat9_336,9.33439,41.29175,Oromia,0.0,70.2,0.15379663505379165,-0.06141550356661319,0.652,ns
lon41_3107lat9_0393,9.03648,41.3111,Oromia,0.0,93.2,0.04401484921011738,-0.017576419196053548,0.871,ns
lon41_3569lat8_9567,8.95666,41.35674,Oromia,0.0,62.6,-0.04069439843290899,0.01625046589103436,0.894,ns
lon41_4454lat9_1656,9.16537,41.44524,Oromia,0.0,-35.5,0.3356003600534176,-0.13401505892901003,0.201,ns
lon41_5763lat8_9129,8.91296,41.57629,Oromia,0.0,-11.0,0.025720534716640958,-0.010270963282600878,0.935,ns
lon41_634lat8_7014,8.70145,41.63395,Oromia,0.0,-17.0,-0.16759928106928962,0.06692730462322946,0.669,ns
lon41_7709lat9_3574,9.35584,41.77188,Oromia,0.0,-18.0,0.5087215284930359,-0.20314741500455666,0.185,ns
lon41_771lat8_8569,8.85687,41.77115,Oromia,0.0,-48.699999999999996,-0.11041629920816265,0.044092464152153496,0.753,ns
lon41_7949lat9_4359,9.43666,41.79514,Oromia,3.0,47.3,0.6386118680137325,0.06403595694277503,0.155,ns
lon41_8469lat8_6578,8.65765,41.84694,Oromia,0.0,88.0,-0.4907175761640917,0.19595790921280334,0.311,ns
lon41_8667lat9_4546,9.45451,41.86537,Oromia,3.0,171.7,0.29578955748244556,0.02965990504683364,0.477,ns
lon41_8778lat8_3764,8.37623,41.8778,Oromia,0.0,-30.299999999999997,1.2096149447185767,-0.48303469660184134,0.175,ns
lon42_33lat9_223,9.22832,42.34009,Oromia,1.0,180.79999999999998,-0.4976070920509744,0.11584043310863491,0.496,ns
lon42_3954lat8_5814,8.57994,42.39725,Oromia,0.0,-11.799999999999983,-0.26060774554220706,0.10406831020871447,0.677,ns
lon42_4069lat8_7138,8.71388,42.40696,Oromia,0.0,-1.5,-0.3315697591770995,0.13240552187764004,0.577,ns
lon42_411lat8_907,8.90715,42.41086,Oromia,0.0,-35.89999999999999,0.7663894226624516,-0.3060417564043448,0.158,ns
lon5_3318lat37_4201,5.33236,37.42089,SNNPR,0.0,46.7,0.3671649420705512,-0.1466197215653148,0.381,ns
lon5_3387lat37_4415,5.34185,37.44177,SNNPR,0.0,15.900000000000006,0.45204377779694693,-0.1805143281440685,0.282,ns
lon5_5203lat36_7341,5.52006,36.73539,SNNPR,0.0,-13.300000000000011,-0.010706214736186527,0.004275305302259796,0.98,ns
lon5_5526lat39_391,5.55281,39.39018,Oromia,1.0,-68.9,-0.14624178181995315,0.03404435269356345,0.812,ns
lon5_7833lat36_567,5.77185,36.56799,SNNPR,0.0,7.300000000000004,0.014398763609196868,-0.005749848281701071,0.944,ns
lon5_8997lat36_5782,5.90458,36.57633,SNNPR,0.0,21.200000000000003,0.01409604245659142,-0.005628962853869528,0.969,ns
lon5_9848lat36_5777,5.98292,36.57725,SNNPR,0.0,79.1,-0.05843177024350178,0.02333351826935718,0.82,ns
lon6_4111lat39_8454,6.41155,39.852,Oromia,2.0,28.60000000000001,-0.3481811474821393,0.02307071057846634,0.292,ns
lon6_5261lat38_83,6.52339,38.83129,SNNPR,0.0,41.0,2.810738436830133,-1.1224102297919687,0.019,conf_lo_nbr_up
lon6_5298lat38_7113,6.5287,38.71265,SNNPR,0.0,204.2,0.5620004513515959,-0.22442325030290855,0.442,ns
lon6_7254lat37_5544,6.72513,37.55567,SNNPR,0.0,-26.0,-0.004317754550167967,0.001724205928711335,0.996,ns
lon6_8955lat41_1259,6.89765,41.12229,Oromia,0.0,137.1,-0.10490468649865645,0.04189151567301365,0.847,ns
lon6_9028lat40_8421,6.90202,40.84444,Oromia,0.0,-14.799999999999997,0.3619289099965203,-0.1445288205101319,0.378,ns
lon6_9175lat37_5316,6.91708,37.53459,SNNPR,0.0,7.599999999999994,0.27780792101768165,-0.11093684434725992,0.543,ns
lon6_9459lat40_6196,6.95028,40.61956,Oromia,0.0,-63.20000000000002,-0.04138335002159724,0.016525584450926827,0.902,ns
lon6_9558lat38_4789,6.95963,38.47747,SNNPR,6.0,17.400000000000006,-0.26186038479436763,-0.15708393040397173,0.404,ns
lon6_9781lat39_1809,6.98671,39.17889,Oromia,0.0,-1.5999999999999943,-0.1332501232904027,0.0532106792800186,0.617,ns
lon6_9939lat40_4804,6.99093,40.48074,Oromia,0.0,3.0,0.026738063216857445,-0.01067729223259591,0.909,ns
lon7_0064lat39_3927,7.00913,39.38834,Oromia,0.0,-155.3,0.1980043619946228,-0.07906894449304744,0.48,ns
lon7_0186lat40_3594,7.02043,40.36513,Oromia,0.0,-11.799999999999997,0.043771066340273786,-0.017479069551783882,0.884,ns
lon7_022lat40_8381,7.02497,40.8383,Oromia,0.0,-12.400000000000006,0.1379999593417247,-0.055107428014792716,0.703,ns
lon7_0318lat40_2204,7.03161,40.22416,Oromia,0.0,16.39999999999999,-0.008532517210378628,0.0034072841774653497,0.975,ns
lon7_0757lat38_7851,7.07542,38.78113,Oromia,0.0,4.0,-0.11582191936556305,0.04625108669900223,0.668,ns
lon7_1068lat39_7821,7.10926,39.78051,Oromia,0.0,-61.5,-0.007245798802093195,0.002893459808254402,0.977,ns
lon7_1181lat40_0024,7.10698,40.00643,Oromia,2.0,-10.0,-0.02613455485863012,0.0017316926996210672,0.918,ns
lon7_1272lat40_1644,7.12466,40.16477,Oromia,2.0,14.700000000000003,0.004018559672960144,-0.0002662723924818923,0.981,ns
lon7_1369lat40_7127,7.1338,40.71373,Oromia,0.0,65.9,-0.2935396314815068,0.11721897737157513,0.333,ns
lon7_1411lat37_9531,7.13669,37.9515,SNNPR,0.0,-140.4,-0.03359819706941969,0.013416744724141779,0.917,ns
lon7_2367lat35_6312,7.23725,35.63271,SNNPR,0.0,132.7,0.10229750379934296,-0.04085039121465021,0.672,ns
lon7_2475lat39_9307,7.24186,39.92676,Oromia,2.0,109.29999999999998,-0.055300172113100524,0.003664225576217228,0.802,ns
lon7_2754lat35_7736,7.27825,35.77249,SNNPR,0.0,16.700000000000003,0.1909205264288793,-0.07624016135158887,0.472,ns
lon7_2795lat40_675,7.27966,40.6742,Oromia,0.0,27.099999999999994,-0.23208514977051242,0.09267840182916576,0.452,ns
lon7_289lat36_5729,7.28897,36.57515,SNNPR,0.0,45.69999999999999,-0.10690890930211319,0.04269186057451903,0.717,ns
lon7_2986lat38_3563,7.29945,38.35593,Oromia,0.0,-4.900000000000006,0.3528544333569404,-0.1409051160498338,0.197,ns
lon7_3683lat40_4992,7.36359,40.49975,Oromia,0.0,19.4,0.05367944282486337,-0.02143577465860121,0.872,ns
lon7_3701lat40_1912,7.36855,40.1959,Oromia,0.0,24.39999999999999,0.12778871258080915,-0.051029777930671996,0.594,ns
lon7_3821lat40_0105,7.38155,40.00856,Oromia,0.0,-71.7,0.23146579503738474,-0.09243107533331558,0.335,ns
lon7_4157lat36_3737,7.41474,36.37288,Oromia,0.0,17.599999999999994,0.1105075102312116,-0.04412888738670227,0.727,ns
lon7_5531lat37_0666,7.55036,37.06647,Oromia,0.0,0.5999999999999943,0.5340487011819572,-0.21326129730155644,0.161,ns
lon7_6024lat36_724,7.60359,36.72501,Oromia,1.0,33.099999999999994,0.7128278529982759,-0.16594274587782562,0.013,conf_lo_nbr_up
lon7_618lat39_4918,7.62095,39.49515,Oromia,0.0,-14.5,0.21625274638218672,-0.08635605916917397,0.402,ns
lon7_6322lat39_8165,7.6343,39.81671,Oromia,0.0,51.3,-0.14673389009758755,0.0585951425236286,0.575,ns
lon7_7299lat39_9973,7.73036,39.99725,Oromia,0.0,7.799999999999997,0.06581751717829863,-0.026282863468343284,0.831,ns
lon7_7484lat35_4772,7.74379,35.47984,SNNPR,0.0,77.39999999999999,-1.087521889865312,0.43427936171966564,0.006,conf_lo_nbr_down
lon7_7539lat39_1548,7.75212,39.15481,Oromia,1.0,31.299999999999997,0.6022101713459482,-0.14019150487508267,0.052,ns
lon7_7844lat36_7278,7.78081,36.72897,Oromia,1.0,96.30000000000001,0.5243730953540054,-0.1220714243158355,0.066,ns
lon7_792lat39_906,7.7957,39.90587,Oromia,0.0,-56.5,0.4292624452643211,-0.1714170744302904,0.132,ns
lon7_8062lat39_5175,7.80594,39.51702,Oromia,0.0,-313.9,0.33976435317186315,-0.13567786341187665,0.207,ns
lon7_8235lat39_7844,7.82222,39.78723,Oromia,0.0,118.4,-0.06942367968121009,0.027722909838550816,0.788,ns
lon7_8365lat36_669,7.83476,36.66697,Oromia,0.0,145.2,0.4372017921434909,-0.1745874883109562,0.112,ns
lon7_8429lat37_367,7.84225,37.36596,Oromia,0.0,28.900000000000006,0.23560963621052466,-0.09408583255384542,0.476,ns
lon7_8612lat39_6285,7.85811,39.62993,Oromia,0.0,34.800000000000004,-0.0024098886122618885,0.0009623391474705849,0.993,ns
lon7_8646lat38_7033,7.86081,38.70596,Oromia,0.0,42.900000000000006,0.6546644400301694,-0.2614266966084474,0.059,ns
lon7_8958lat36_6599,7.89893,36.65815,Oromia,0.0,52.6,0.1819423337799098,-0.07265490591045604,0.425,ns
lon7_904lat36_7848,7.90391,36.78277,Oromia,0.0,35.900000000000006,0.32207306059090335,-0.12861321182035182,0.191,ns
lon7_9527lat36_8467,7.95176,36.84771,Oromia,0.0,37.80000000000001,0.2973511810834724,-0.1187410408295433,0.246,ns
lon7_9594lat35_5377,7.96155,35.53802,Oromia,0.0,32.50000000000001,-0.5513453159686603,0.22016834248334183,0.091,ns
lon7_9854lat39_5687,7.98683,39.56928,Oromia,0.0,-48.19999999999999,0.025678137695798627,-0.010254032909684428,0.927,ns
lon8_0019lat36_4905,7.99879,36.48668,Oromia,0.0,15.499999999999993,-0.006797980269445786,0.0027146327443242774,0.974,ns
lon8_012lat38_5326,8.01189,38.52844,SNNPR,2.0,11.5,0.1896603927538426,-0.012567021681283342,0.601,ns
lon8_032lat37_8366,8.02897,37.83907,SNNPR,0.0,32.400000000000006,-0.3427307749138497,0.13686244254789828,0.265,ns
lon8_0382lat36_999,8.03729,36.9999,Oromia,0.0,-6.1,0.003851242858564495,-0.0015379141385852453,0.987,ns
lon8_0418lat39_013,8.04748,39.01106,Oromia,1.0,69.5,0.18459277106815772,-0.042972270473725475,0.552,ns
lon8_0582lat39_5576,8.05968,39.55819,Oromia,0.0,0.30000000000001137,0.06828051910785932,-0.02726641231995894,0.77,ns
lon8_0796lat36_463,8.08372,36.46462,Oromia,0.0,-1.4000000000000057,-0.45764789990705446,0.18275221833796426,0.099,ns
lon8_0894lat36_9509,8.08927,36.95539,Oromia,0.0,13.0,0.02087818926471762,-0.008337272833070857,0.937,ns
lon8_0937lat40_4795,8.09315,40.48396,Oromia,0.0,82.69999999999999,0.7901812175251535,-0.3155425173392985,0.083,ns
lon8_1003lat36_8293,8.1005,36.83131,Oromia,0.0,57.599999999999994,-0.0351565399485956,0.014039036704850981,0.88,ns
lon8_1174lat38_3775,8.11889,38.37064,SNNPR,2.0,10.200000000000003,-0.74411397048364,0.049305478411355214,0.017,conf_lo_nbr_down
lon8_1338lat39_234,8.13192,39.22789,Oromia,0.0,34.3,0.2271699792490932,-0.0907156301951625,0.466,ns
lon8_1363lat38_0038,8.13867,38.01053,SNNPR,0.0,13.600000000000009,-0.36861415613810783,0.1471984352133974,0.178,ns
lon8_1445lat36_9965,8.14469,36.99564,Oromia,0.0,-96.9,0.11170169298493796,-0.04460575955718258,0.651,ns
lon8_1502lat39_3525,8.15223,39.36065,Oromia,0.0,31.19999999999999,0.3735456937073257,-0.14916774268924207,0.163,ns
lon8_1532lat35_5357,8.15084,35.53879,Oromia,0.0,60.3,-0.2416615768532794,0.09650254981167122,0.392,ns
lon8_1723lat36_4614,8.17428,36.45824,Oromia,0.0,-73.0,-0.8875536912485393,0.35442619971087275,0.006,conf_lo_nbr_down
lon8_2026lat35_6853,8.20771,35.68406,Oromia,0.0,-26.099999999999994,-0.15450920088421238,0.061700051985272314,0.6,ns
lon8_2494lat36_6042,8.25051,36.60728,Oromia,0.0,1.7999999999999972,-0.3471572888711719,0.1386300792952075,0.158,ns
lon8_24lat35_2392,8.2402,35.24089,Oromia,0.0,-4.8999999999999915,0.11257436499727648,-0.04495424306637974,0.763,ns
lon8_2867lat35_098,8.28743,35.09851,Oromia,0.0,8.100000000000009,-0.07527976818506041,0.030061417597636895,0.911,ns
lon8_3013lat36_9479,8.30087,36.94835,Oromia,0.0,-37.4,-0.23554713150367101,0.09406087259262548,0.322,ns
lon8_3146lat37_9595,8.3139,37.95972,SNNPR,1.0,-84.69999999999999,-0.3456619507639052,0.08046836696122608,0.235,ns
lon8_3244lat38_5527,8.3256,38.54948,SNNPR,0.0,13.600000000000009,-0.31691805539099555,0.1265546671705933,0.226,ns
lon8_3682lat37_3371,8.36779,37.33743,Oromia,0.0,-38.10000000000001,0.2738218439688423,-0.10934508696502483,0.285,ns
lon8_3701lat36_2453,8.36956,36.24587,Oromia,0.0,-311.7,-0.6878829944541552,0.27469183889839727,0.025,conf_lo_nbr_down
lon8_3913lat37_3453,8.39226,37.34913,Oromia,1.0,-10.799999999999997,0.2608756108187659,-0.06073053263804734,0.324,ns
lon8_3954lat40_3938,8.39527,40.39234,Oromia,0.0,154.7,0.5156110443799184,-0.2058986006034814,0.038,conf_lo_nbr_up
lon8_3977lat37_8678,8.40052,37.86634,Oromia,1.0,8.5,0.08674911908190075,-0.02019475945332892,0.767,ns
lon8_4072lat38_62,8.40452,38.61814,SNNPR,0.0,-68.2,-0.1289414419262252,0.05149009654037355,0.581,ns
lon8_4104lat39_3354,8.40996,39.33899,Oromia,3.0,39.3,0.3040372922155995,0.030486935693618173,0.256,ns
lon8_421lat37_5221,8.42258,37.52076,Oromia,1.0,38.0,0.2918166033210099,-0.06793344037293912,0.32,ns
lon8_4363lat38_608,8.43512,38.61013,Oromia,0.0,8.900000000000006,-0.16828823265797782,0.0672024231831219,0.434,ns
lon8_4466lat36_8542,8.44225,36.85456,Oromia,0.0,8.200000000000017,-0.377926358930268,0.15091707069326277,0.154,ns
lon8_4652lat39_4505,8.46494,39.45175,Oromia,1.0,89.30000000000001,0.4979279536035862,-0.11591512806740101,0.069,ns
lon8_4672lat38_2527,8.46883,38.25254,Oromia,0.0,13.700000000000003,-0.5521326892128752,0.2204827636946474,0.043,conf_lo_nbr_down
