market,region,quarter,act,conf_n,conf_fat,d_act,d_conf,d_fat,d_conf_lag,n_img
lon10_422lat39_2558,Amhara,2019Q2,74.2,0,0,-73.60000000000001,0.0,0.0,0.0,4
lon10_422lat39_2558,Amhara,2019Q3,82.9,0,0,8.700000000000003,0.0,0.0,0.0,2
lon10_422lat39_2558,Amhara,2019Q4,121.1,0,0,38.19999999999999,0.0,0.0,0.0,5
lon10_422lat39_2558,Amhara,2020Q1,86.0,0,0,-35.099999999999994,0.0,0.0,0.0,3
lon10_422lat39_2558,Amhara,2020Q2,101.5,0,0,15.5,0.0,0.0,0.0,3
lon10_422lat39_2558,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon10_422lat39_2558,Amhara,2020Q4,71.6,0,0,,0.0,0.0,0.0,4
lon10_422lat39_2558,Amhara,2021Q1,165.5,0,0,93.9,0.0,0.0,0.0,10
lon10_422lat39_2558,Amhara,2021Q2,45.9,0,0,-119.6,0.0,0.0,0.0,7
lon10_422lat39_2558,Amhara,2021Q3,,0,0,,0.0,0.0,0.0,0
lon10_422lat39_2558,Amhara,2021Q4,78.3,1,0,,1.0,0.0,0.0,13
lon10_422lat39_2558,Amhara,2022Q1,88.6,0,0,10.299999999999997,-1.0,0.0,1.0,10
lon10_422lat39_2558,Amhara,2022Q2,117.2,0,0,28.60000000000001,0.0,0.0,-1.0,10
lon10_422lat39_2558,Amhara,2022Q3,57.0,0,0,-60.2,0.0,0.0,0.0,3
lon10_422lat39_2558,Amhara,2022Q4,138.9,0,0,81.9,0.0,0.0,0.0,12
lon10_422lat39_2558,Amhara,2023Q1,91.7,0,0,-47.2,0.0,0.0,0.0,7
lon10_422lat39_2558,Amhara,2023Q2,108.8,0,0,17.099999999999994,0.0,0.0,0.0,5
lon10_422lat39_2558,Amhara,2023Q3,72.5,0,0,-36.3,0.0,0.0,0.0,11
lon10_422lat39_2558,Amhara,2023Q4,102.7,4,23,30.200000000000003,4.0,23.0,0.0,17
lon10_441lat38_9859,Amhara,2018Q1,96.4,0,0,,,,,5
lon10_441lat38_9859,Amhara,2018Q2,136.4,0,0,40.0,0.0,0.0,,3
lon10_441lat38_9859,Amhara,2018Q3,18.8,0,0,-117.60000000000001,0.0,0.0,0.0,1
lon10_441lat38_9859,Amhara,2018Q4,111.4,0,0,92.60000000000001,0.0,0.0,0.0,5
lon10_441lat38_9859,Amhara,2019Q1,106.2,0,0,-5.200000000000003,0.0,0.0,0.0,6
lon10_441lat38_9859,Amhara,2019Q2,103.4,0,0,-2.799999999999997,0.0,0.0,0.0,6
lon10_441lat38_9859,Amhara,2019Q3,55.3,0,0,-48.10000000000001,0.0,0.0,0.0,2
lon10_441lat38_9859,Amhara,2019Q4,69.6,0,0,14.299999999999997,0.0,0.0,0.0,2
lon10_441lat38_9859,Amhara,2020Q1,129.0,0,0,59.400000000000006,0.0,0.0,0.0,5
lon10_441lat38_9859,Amhara,2020Q2,95.0,0,0,-34.0,0.0,0.0,0.0,2
lon10_441lat38_9859,Amhara,2020Q3,100.2,0,0,5.200000000000003,0.0,0.0,0.0,3
lon10_441lat38_9859,Amhara,2020Q4,43.7,0,0,-56.5,0.0,0.0,0.0,2
lon10_441lat38_9859,Amhara,2021Q1,105.5,0,0,61.8,0.0,0.0,0.0,4
lon10_441lat38_9859,Amhara,2021Q2,117.7,0,0,12.200000000000003,0.0,0.0,0.0,5
lon10_441lat38_9859,Amhara,2021Q3,92.5,0,0,-25.200000000000003,0.0,0.0,0.0,4
lon10_441lat38_9859,Amhara,2021Q4,76.4,0,0,-16.099999999999994,0.0,0.0,0.0,15
lon10_441lat38_9859,Amhara,2022Q1,115.4,0,0,39.0,0.0,0.0,0.0,8
lon10_441lat38_9859,Amhara,2022Q2,87.2,0,0,-28.200000000000003,0.0,0.0,0.0,7
lon10_441lat38_9859,Amhara,2022Q3,148.4,0,0,61.2,0.0,0.0,0.0,1
lon10_441lat38_9859,Amhara,2022Q4,114.7,1,0,-33.7,1.0,0.0,0.0,10
lon10_441lat38_9859,Amhara,2023Q1,112.1,0,0,-2.6000000000000085,-1.0,0.0,1.0,9
lon10_441lat38_9859,Amhara,2023Q2,142.2,0,0,30.099999999999994,0.0,0.0,-1.0,11
lon10_441lat38_9859,Amhara,2023Q3,68.2,0,0,-73.99999999999999,0.0,0.0,0.0,7
lon10_441lat38_9859,Amhara,2023Q4,72.2,0,0,4.0,0.0,0.0,0.0,16
lon10_4451lat37_8914,Amhara,2018Q1,45.6,0,0,,,,,4
lon10_4451lat37_8914,Amhara,2018Q2,123.3,0,0,77.69999999999999,0.0,0.0,,2
lon10_4451lat37_8914,Amhara,2018Q3,,1,0,,1.0,0.0,0.0,0
lon10_4451lat37_8914,Amhara,2018Q4,109.1,0,0,,-1.0,0.0,1.0,6
lon10_4451lat37_8914,Amhara,2019Q1,49.5,0,0,-59.599999999999994,0.0,0.0,-1.0,3
lon10_4451lat37_8914,Amhara,2019Q2,114.8,0,0,65.3,0.0,0.0,0.0,2
lon10_4451lat37_8914,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_4451lat37_8914,Amhara,2019Q4,133.4,0,0,,0.0,0.0,0.0,5
lon10_4451lat37_8914,Amhara,2020Q1,76.9,0,0,-56.5,0.0,0.0,0.0,8
lon10_4451lat37_8914,Amhara,2020Q2,132.0,0,0,55.099999999999994,0.0,0.0,0.0,3
lon10_4451lat37_8914,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon10_4451lat37_8914,Amhara,2020Q4,103.4,0,0,,0.0,0.0,0.0,2
lon10_4451lat37_8914,Amhara,2021Q1,54.6,0,0,-48.800000000000004,0.0,0.0,0.0,4
lon10_4451lat37_8914,Amhara,2021Q2,94.6,0,0,39.99999999999999,0.0,0.0,0.0,10
lon10_4451lat37_8914,Amhara,2021Q3,137.8,0,0,43.20000000000002,0.0,0.0,0.0,4
lon10_4451lat37_8914,Amhara,2021Q4,123.2,0,0,-14.600000000000009,0.0,0.0,0.0,15
lon10_4451lat37_8914,Amhara,2022Q1,73.1,0,0,-50.10000000000001,0.0,0.0,0.0,16
lon10_4451lat37_8914,Amhara,2022Q2,120.4,0,0,47.30000000000001,0.0,0.0,0.0,5
lon10_4451lat37_8914,Amhara,2022Q3,85.9,0,0,-34.5,0.0,0.0,0.0,2
lon10_4451lat37_8914,Amhara,2022Q4,117.8,0,0,31.89999999999999,0.0,0.0,0.0,11
lon10_4451lat37_8914,Amhara,2023Q1,116.8,0,0,-1.0,0.0,0.0,0.0,6
lon10_4451lat37_8914,Amhara,2023Q2,110.6,0,0,-6.200000000000003,0.0,0.0,0.0,5
lon10_4451lat37_8914,Amhara,2023Q3,72.0,0,0,-38.599999999999994,0.0,0.0,0.0,12
lon10_4451lat37_8914,Amhara,2023Q4,101.3,0,0,29.299999999999997,0.0,0.0,0.0,11
lon10_4536lat38_2014,Amhara,2018Q1,72.6,0,0,,,,,4
lon10_4536lat38_2014,Amhara,2018Q2,128.9,0,0,56.30000000000001,0.0,0.0,,3
lon10_4536lat38_2014,Amhara,2018Q3,143.0,0,0,14.099999999999994,0.0,0.0,0.0,1
lon10_4536lat38_2014,Amhara,2018Q4,27.2,0,0,-115.8,0.0,0.0,0.0,2
lon10_4536lat38_2014,Amhara,2019Q1,164.6,0,0,137.4,0.0,0.0,0.0,3
lon10_4536lat38_2014,Amhara,2019Q2,79.7,0,0,-84.89999999999999,0.0,0.0,0.0,3
lon10_4536lat38_2014,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_4536lat38_2014,Amhara,2019Q4,97.3,0,0,,0.0,0.0,0.0,7
lon10_4536lat38_2014,Amhara,2020Q1,81.5,0,0,-15.799999999999997,0.0,0.0,0.0,10
lon10_4536lat38_2014,Amhara,2020Q2,98.6,0,0,17.099999999999994,0.0,0.0,0.0,4
lon10_4536lat38_2014,Amhara,2020Q3,167.6,0,0,69.0,0.0,0.0,0.0,1
lon10_4536lat38_2014,Amhara,2020Q4,80.2,0,0,-87.39999999999999,0.0,0.0,0.0,2
lon10_4536lat38_2014,Amhara,2021Q1,97.0,0,0,16.799999999999997,0.0,0.0,0.0,2
lon10_4536lat38_2014,Amhara,2021Q2,93.3,1,0,-3.700000000000003,1.0,0.0,0.0,1
lon10_4536lat38_2014,Amhara,2021Q3,141.8,0,0,48.500000000000014,-1.0,0.0,1.0,2
lon10_4536lat38_2014,Amhara,2021Q4,70.6,0,0,-71.20000000000002,0.0,0.0,-1.0,13
lon10_4536lat38_2014,Amhara,2022Q1,76.8,0,0,6.200000000000003,0.0,0.0,0.0,3
lon10_4536lat38_2014,Amhara,2022Q2,95.5,0,0,18.700000000000003,0.0,0.0,0.0,6
lon10_4536lat38_2014,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon10_4536lat38_2014,Amhara,2022Q4,109.8,0,0,,0.0,0.0,0.0,13
lon10_4536lat38_2014,Amhara,2023Q1,79.1,0,0,-30.700000000000003,0.0,0.0,0.0,16
lon10_4536lat38_2014,Amhara,2023Q2,198.3,1,0,119.20000000000002,1.0,0.0,0.0,4
lon10_4536lat38_2014,Amhara,2023Q3,52.1,3,8,-146.20000000000002,2.0,8.0,1.0,4
lon10_4536lat38_2014,Amhara,2023Q4,82.0,0,0,29.9,-3.0,-8.0,2.0,14
lon10_4741lat38_8924,Amhara,2018Q1,105.8,0,0,,,,,9
lon10_4741lat38_8924,Amhara,2018Q2,159.9,0,0,54.10000000000001,0.0,0.0,,5
lon10_4741lat38_8924,Amhara,2018Q3,29.8,0,0,-130.1,0.0,0.0,0.0,7
lon10_4741lat38_8924,Amhara,2018Q4,90.5,0,0,60.7,0.0,0.0,0.0,4
lon10_4741lat38_8924,Amhara,2019Q1,94.2,0,0,3.700000000000003,0.0,0.0,0.0,7
lon10_4741lat38_8924,Amhara,2019Q2,124.9,0,0,30.700000000000003,0.0,0.0,0.0,7
lon10_4741lat38_8924,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_4741lat38_8924,Amhara,2019Q4,69.8,0,0,,0.0,0.0,0.0,5
lon10_4741lat38_8924,Amhara,2020Q1,153.6,0,0,83.8,0.0,0.0,0.0,7
lon10_4741lat38_8924,Amhara,2020Q2,81.0,0,0,-72.6,0.0,0.0,0.0,6
lon10_4741lat38_8924,Amhara,2020Q3,66.8,0,0,-14.200000000000003,0.0,0.0,0.0,2
lon10_4741lat38_8924,Amhara,2020Q4,123.6,0,0,56.8,0.0,0.0,0.0,4
lon10_4741lat38_8924,Amhara,2021Q1,118.3,0,0,-5.299999999999997,0.0,0.0,0.0,1
lon10_4741lat38_8924,Amhara,2021Q2,127.7,0,0,9.400000000000006,0.0,0.0,0.0,8
lon10_4741lat38_8924,Amhara,2021Q3,34.3,0,0,-93.4,0.0,0.0,0.0,4
lon10_4741lat38_8924,Amhara,2021Q4,73.2,0,0,38.900000000000006,0.0,0.0,0.0,11
lon10_4741lat38_8924,Amhara,2022Q1,106.7,0,0,33.5,0.0,0.0,0.0,6
lon10_4741lat38_8924,Amhara,2022Q2,169.1,0,0,62.39999999999999,0.0,0.0,0.0,6
lon10_4741lat38_8924,Amhara,2022Q3,18.6,0,0,-150.5,0.0,0.0,0.0,3
lon10_4741lat38_8924,Amhara,2022Q4,38.6,1,0,20.0,1.0,0.0,0.0,11
lon10_4741lat38_8924,Amhara,2023Q1,105.6,0,0,67.0,-1.0,0.0,1.0,10
lon10_4741lat38_8924,Amhara,2023Q2,121.4,0,0,15.800000000000011,0.0,0.0,-1.0,3
lon10_4741lat38_8924,Amhara,2023Q3,121.9,0,0,0.5,0.0,0.0,0.0,5
lon10_4741lat38_8924,Amhara,2023Q4,65.9,0,0,-56.0,0.0,0.0,0.0,20
lon10_4818lat37_0248,Amhara,2018Q1,245.3,0,0,,,,,15
lon10_4818lat37_0248,Amhara,2018Q2,122.4,0,0,-122.9,0.0,0.0,,8
lon10_4818lat37_0248,Amhara,2018Q3,-150.0,0,0,-272.4,0.0,0.0,0.0,4
lon10_4818lat37_0248,Amhara,2018Q4,14.4,0,0,164.4,0.0,0.0,0.0,9
lon10_4818lat37_0248,Amhara,2019Q1,172.1,0,0,157.7,0.0,0.0,0.0,16
lon10_4818lat37_0248,Amhara,2019Q2,125.0,0,0,-47.099999999999994,0.0,0.0,0.0,4
lon10_4818lat37_0248,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_4818lat37_0248,Amhara,2019Q4,3.7,0,0,,0.0,0.0,0.0,7
lon10_4818lat37_0248,Amhara,2020Q1,186.7,0,0,183.0,0.0,0.0,0.0,13
lon10_4818lat37_0248,Amhara,2020Q2,5.4,0,0,-181.29999999999998,0.0,0.0,0.0,6
lon10_4818lat37_0248,Amhara,2020Q3,-131.0,0,0,-136.4,0.0,0.0,0.0,3
lon10_4818lat37_0248,Amhara,2020Q4,259.7,0,0,390.7,0.0,0.0,0.0,6
lon10_4818lat37_0248,Amhara,2021Q1,136.3,0,0,-123.39999999999998,0.0,0.0,0.0,14
lon10_4818lat37_0248,Amhara,2021Q2,80.0,0,0,-56.30000000000001,0.0,0.0,0.0,7
lon10_4818lat37_0248,Amhara,2021Q3,14.7,0,0,-65.3,0.0,0.0,0.0,5
lon10_4818lat37_0248,Amhara,2021Q4,177.2,0,0,162.5,0.0,0.0,0.0,22
lon10_4818lat37_0248,Amhara,2022Q1,146.7,0,0,-30.5,0.0,0.0,0.0,19
lon10_4818lat37_0248,Amhara,2022Q2,83.0,0,0,-63.69999999999999,0.0,0.0,0.0,11
lon10_4818lat37_0248,Amhara,2022Q3,-49.6,0,0,-132.6,0.0,0.0,0.0,1
lon10_4818lat37_0248,Amhara,2022Q4,104.7,1,10,154.3,1.0,10.0,0.0,17
lon10_4818lat37_0248,Amhara,2023Q1,227.5,0,0,122.8,-1.0,-10.0,1.0,25
lon10_4818lat37_0248,Amhara,2023Q2,58.5,0,0,-169.0,0.0,0.0,-1.0,14
lon10_4818lat37_0248,Amhara,2023Q3,-88.3,0,0,-146.8,0.0,0.0,0.0,6
lon10_4818lat37_0248,Amhara,2023Q4,-31.6,2,23,56.699999999999996,2.0,23.0,0.0,33
lon10_5051lat37_9927,Amhara,2018Q1,71.5,0,0,,,,,4
lon10_5051lat37_9927,Amhara,2018Q2,80.2,0,0,8.700000000000003,0.0,0.0,,1
lon10_5051lat37_9927,Amhara,2018Q3,93.7,1,0,13.5,1.0,0.0,0.0,1
lon10_5051lat37_9927,Amhara,2018Q4,104.4,0,0,10.700000000000003,-1.0,0.0,1.0,6
lon10_5051lat37_9927,Amhara,2019Q1,50.0,0,0,-54.400000000000006,0.0,0.0,-1.0,9
lon10_5051lat37_9927,Amhara,2019Q2,101.0,0,0,51.0,0.0,0.0,0.0,4
lon10_5051lat37_9927,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_5051lat37_9927,Amhara,2019Q4,111.1,0,0,,0.0,0.0,0.0,3
lon10_5051lat37_9927,Amhara,2020Q1,104.7,0,0,-6.3999999999999915,0.0,0.0,0.0,6
lon10_5051lat37_9927,Amhara,2020Q2,148.5,0,0,43.8,0.0,0.0,0.0,1
lon10_5051lat37_9927,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon10_5051lat37_9927,Amhara,2020Q4,21.9,0,0,,0.0,0.0,0.0,3
lon10_5051lat37_9927,Amhara,2021Q1,23.7,0,0,1.8000000000000007,0.0,0.0,0.0,2
lon10_5051lat37_9927,Amhara,2021Q2,68.8,0,0,45.099999999999994,0.0,0.0,0.0,4
lon10_5051lat37_9927,Amhara,2021Q3,124.9,0,0,56.10000000000001,0.0,0.0,0.0,5
lon10_5051lat37_9927,Amhara,2021Q4,151.4,0,0,26.5,0.0,0.0,0.0,12
lon10_5051lat37_9927,Amhara,2022Q1,141.5,0,0,-9.900000000000006,0.0,0.0,0.0,10
lon10_5051lat37_9927,Amhara,2022Q2,108.3,0,0,-33.2,0.0,0.0,0.0,9
lon10_5051lat37_9927,Amhara,2022Q3,32.0,0,0,-76.3,0.0,0.0,0.0,3
lon10_5051lat37_9927,Amhara,2022Q4,91.9,0,0,59.900000000000006,0.0,0.0,0.0,9
lon10_5051lat37_9927,Amhara,2023Q1,134.8,0,0,42.900000000000006,0.0,0.0,0.0,14
lon10_5051lat37_9927,Amhara,2023Q2,117.9,0,0,-16.900000000000006,0.0,0.0,0.0,3
lon10_5051lat37_9927,Amhara,2023Q3,60.6,0,0,-57.300000000000004,0.0,0.0,0.0,3
lon10_5051lat37_9927,Amhara,2023Q4,55.5,0,0,-5.100000000000001,0.0,0.0,0.0,8
lon10_528lat36_8884,Amhara,2018Q1,25.0,0,0,,,,,5
lon10_528lat36_8884,Amhara,2018Q2,116.5,0,0,91.5,0.0,0.0,,3
lon10_528lat36_8884,Amhara,2018Q3,79.9,0,0,-36.599999999999994,0.0,0.0,0.0,1
lon10_528lat36_8884,Amhara,2018Q4,161.9,0,0,82.0,0.0,0.0,0.0,6
lon10_528lat36_8884,Amhara,2019Q1,74.0,0,0,-87.9,0.0,0.0,0.0,4
lon10_528lat36_8884,Amhara,2019Q2,122.0,0,0,48.0,0.0,0.0,0.0,3
lon10_528lat36_8884,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon10_528lat36_8884,Amhara,2019Q4,115.5,0,0,,0.0,0.0,0.0,4
lon10_528lat36_8884,Amhara,2020Q1,88.1,0,0,-27.400000000000006,0.0,0.0,0.0,8
lon10_528lat36_8884,Amhara,2020Q2,61.3,0,0,-26.799999999999997,0.0,0.0,0.0,4
lon10_528lat36_8884,Amhara,2020Q3,92.1,0,0,30.799999999999997,0.0,0.0,0.0,1
lon10_528lat36_8884,Amhara,2020Q4,201.4,0,0,109.30000000000001,0.0,0.0,0.0,3
lon10_528lat36_8884,Amhara,2021Q1,85.5,0,0,-115.9,0.0,0.0,0.0,10
lon10_528lat36_8884,Amhara,2021Q2,97.2,0,0,11.700000000000003,0.0,0.0,0.0,10
lon10_528lat36_8884,Amhara,2021Q3,94.6,0,0,-2.6000000000000085,0.0,0.0,0.0,3
lon10_528lat36_8884,Amhara,2021Q4,130.0,0,0,35.400000000000006,0.0,0.0,0.0,10
lon10_528lat36_8884,Amhara,2022Q1,54.1,0,0,-75.9,0.0,0.0,0.0,19
lon10_528lat36_8884,Amhara,2022Q2,123.3,0,0,69.19999999999999,0.0,0.0,0.0,5
lon10_528lat36_8884,Amhara,2022Q3,139.7,0,0,16.39999999999999,0.0,0.0,0.0,3
lon10_528lat36_8884,Amhara,2022Q4,104.6,0,0,-35.099999999999994,0.0,0.0,0.0,7
lon10_528lat36_8884,Amhara,2023Q1,93.5,0,0,-11.099999999999994,0.0,0.0,0.0,17
lon10_528lat36_8884,Amhara,2023Q2,116.1,0,0,22.599999999999994,0.0,0.0,0.0,9
lon10_528lat36_8884,Amhara,2023Q3,70.2,0,0,-45.89999999999999,0.0,0.0,0.0,3
lon10_528lat36_8884,Amhara,2023Q4,114.7,1,10,44.5,1.0,10.0,0.0,8
lon10_5515lat39_9353,Amhara,2018Q1,112.7,0,0,,,,,3
lon10_5515lat39_9353,Amhara,2018Q2,68.2,0,0,-44.5,0.0,0.0,,1
lon10_5515lat39_9353,Amhara,2018Q3,57.9,0,0,-10.300000000000004,0.0,0.0,0.0,2
lon10_5515lat39_9353,Amhara,2018Q4,90.5,0,0,32.6,0.0,0.0,0.0,7
lon10_5515lat39_9353,Amhara,2019Q1,129.8,0,0,39.30000000000001,0.0,0.0,0.0,5
lon10_5515lat39_9353,Amhara,2019Q2,66.9,0,0,-62.900000000000006,0.0,0.0,0.0,7
lon10_5515lat39_9353,Amhara,2019Q3,97.6,0,0,30.69999999999999,0.0,0.0,0.0,3
lon10_5515lat39_9353,Amhara,2019Q4,133.6,0,0,36.0,0.0,0.0,0.0,3
lon10_5515lat39_9353,Amhara,2020Q1,124.1,0,0,-9.5,0.0,0.0,0.0,2
lon10_5515lat39_9353,Amhara,2020Q2,40.5,0,0,-83.6,0.0,0.0,0.0,4
lon10_5515lat39_9353,Amhara,2020Q3,78.3,0,0,37.8,0.0,0.0,0.0,1
lon10_5515lat39_9353,Amhara,2020Q4,110.8,0,0,32.5,0.0,0.0,0.0,5
lon10_5515lat39_9353,Amhara,2021Q1,150.0,3,68,39.2,3.0,68.0,0.0,6
lon10_5515lat39_9353,Amhara,2021Q2,90.0,2,6,-60.0,-1.0,-62.0,3.0,7
lon10_5515lat39_9353,Amhara,2021Q3,97.7,0,0,7.700000000000003,-2.0,-6.0,-1.0,6
lon10_5515lat39_9353,Amhara,2021Q4,77.9,19,79,-19.799999999999997,19.0,79.0,-2.0,12
lon10_5515lat39_9353,Amhara,2022Q1,112.4,2,51,34.5,-17.0,-28.0,19.0,11
lon10_5515lat39_9353,Amhara,2022Q2,91.0,0,0,-21.400000000000006,-2.0,-51.0,-17.0,5
lon10_5515lat39_9353,Amhara,2022Q3,88.0,0,0,-3.0,0.0,0.0,-2.0,3
lon10_5515lat39_9353,Amhara,2022Q4,94.1,0,0,6.099999999999994,0.0,0.0,0.0,6
lon10_5515lat39_9353,Amhara,2023Q1,109.7,8,5,15.600000000000009,8.0,5.0,0.0,6
lon10_5515lat39_9353,Amhara,2023Q2,84.1,1,0,-25.60000000000001,-7.0,-5.0,8.0,2
lon10_5515lat39_9353,Amhara,2023Q3,89.0,9,60,4.900000000000006,8.0,60.0,-7.0,9
lon10_5515lat39_9353,Amhara,2023Q4,111.4,4,12,22.400000000000006,-5.0,-48.0,8.0,8
lon10_5854lat39_0011,Amhara,2018Q1,112.7,0,0,,,,,9
lon10_5854lat39_0011,Amhara,2018Q2,119.6,0,0,6.8999999999999915,0.0,0.0,,3
lon10_5854lat39_0011,Amhara,2018Q3,65.1,0,0,-54.5,0.0,0.0,0.0,2
lon10_5854lat39_0011,Amhara,2018Q4,89.6,0,0,24.5,0.0,0.0,0.0,5
lon10_5854lat39_0011,Amhara,2019Q1,112.7,0,0,23.10000000000001,0.0,0.0,0.0,4
lon10_5854lat39_0011,Amhara,2019Q2,108.8,0,0,-3.9000000000000057,0.0,0.0,0.0,1
lon10_5854lat39_0011,Amhara,2019Q3,92.0,0,0,-16.799999999999997,0.0,0.0,0.0,1
lon10_5854lat39_0011,Amhara,2019Q4,74.2,0,0,-17.799999999999997,0.0,0.0,0.0,4
lon10_5854lat39_0011,Amhara,2020Q1,187.2,0,0,112.99999999999999,0.0,0.0,0.0,2
lon10_5854lat39_0011,Amhara,2020Q2,30.0,0,0,-157.2,0.0,0.0,0.0,4
lon10_5854lat39_0011,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon10_5854lat39_0011,Amhara,2020Q4,92.1,0,0,,0.0,0.0,0.0,5
lon10_5854lat39_0011,Amhara,2021Q1,141.5,0,0,49.400000000000006,0.0,0.0,0.0,6
lon10_5854lat39_0011,Amhara,2021Q2,103.2,0,0,-38.3,0.0,0.0,0.0,7
lon10_5854lat39_0011,Amhara,2021Q3,96.8,0,0,-6.400000000000006,0.0,0.0,0.0,2
lon10_5854lat39_0011,Amhara,2021Q4,57.0,0,0,-39.8,0.0,0.0,0.0,4
lon10_5854lat39_0011,Amhara,2022Q1,112.8,0,0,55.8,0.0,0.0,0.0,9
lon10_5854lat39_0011,Amhara,2022Q2,94.3,0,0,-18.5,0.0,0.0,0.0,4
lon10_5854lat39_0011,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon10_5854lat39_0011,Amhara,2022Q4,95.8,0,0,,0.0,0.0,0.0,7
lon10_5854lat39_0011,Amhara,2023Q1,135.8,0,0,40.000000000000014,0.0,0.0,0.0,9
lon10_5854lat39_0011,Amhara,2023Q2,126.3,0,0,-9.500000000000014,0.0,0.0,0.0,5
lon10_5854lat39_0011,Amhara,2023Q3,68.6,0,0,-57.7,0.0,0.0,0.0,13
lon10_5854lat39_0011,Amhara,2023Q4,112.0,0,0,43.400000000000006,0.0,0.0,0.0,7
lon10_588lat39_4346,Amhara,2018Q1,84.5,0,0,,,,,7
lon10_588lat39_4346,Amhara,2018Q2,82.4,0,0,-2.0999999999999943,0.0,0.0,,3
lon10_588lat39_4346,Amhara,2018Q3,63.9,0,0,-18.500000000000007,0.0,0.0,0.0,1
lon10_588lat39_4346,Amhara,2018Q4,129.0,0,0,65.1,0.0,0.0,0.0,5
lon10_588lat39_4346,Amhara,2019Q1,121.4,0,0,-7.599999999999994,0.0,0.0,0.0,6
lon10_588lat39_4346,Amhara,2019Q2,92.0,0,0,-29.400000000000006,0.0,0.0,0.0,7
lon10_588lat39_4346,Amhara,2019Q3,70.1,0,0,-21.900000000000006,0.0,0.0,0.0,4
lon10_588lat39_4346,Amhara,2019Q4,124.0,0,0,53.900000000000006,0.0,0.0,0.0,6
lon10_588lat39_4346,Amhara,2020Q1,89.2,0,0,-34.8,0.0,0.0,0.0,7
lon10_588lat39_4346,Amhara,2020Q2,93.7,0,0,4.5,0.0,0.0,0.0,2
lon10_588lat39_4346,Amhara,2020Q3,96.3,0,0,2.5999999999999943,0.0,0.0,0.0,2
lon10_588lat39_4346,Amhara,2020Q4,110.5,0,0,14.200000000000003,0.0,0.0,0.0,2
lon10_588lat39_4346,Amhara,2021Q1,116.0,0,0,5.5,0.0,0.0,0.0,5
lon10_588lat39_4346,Amhara,2021Q2,92.8,0,0,-23.200000000000003,0.0,0.0,0.0,10
lon10_588lat39_4346,Amhara,2021Q3,118.1,0,0,25.299999999999997,0.0,0.0,0.0,1
lon10_588lat39_4346,Amhara,2021Q4,76.0,3,13,-42.099999999999994,3.0,13.0,0.0,5
lon10_588lat39_4346,Amhara,2022Q1,100.2,0,0,24.200000000000003,-3.0,-13.0,3.0,14
lon10_588lat39_4346,Amhara,2022Q2,99.4,0,0,-0.7999999999999972,0.0,0.0,-3.0,8
lon10_588lat39_4346,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon10_588lat39_4346,Amhara,2022Q4,99.4,0,0,,0.0,0.0,0.0,7
lon10_588lat39_4346,Amhara,2023Q1,125.9,0,0,26.5,0.0,0.0,0.0,12
lon10_588lat39_4346,Amhara,2023Q2,88.7,0,0,-37.2,0.0,0.0,0.0,7
lon10_588lat39_4346,Amhara,2023Q3,92.4,0,0,3.700000000000003,0.0,0.0,0.0,4
lon10_588lat39_4346,Amhara,2023Q4,110.2,0,0,17.799999999999997,0.0,0.0,0.0,9
lon10_589lat38_7557,Amhara,2018Q1,56.7,0,0,,,,,3
lon10_589lat38_7557,Amhara,2018Q2,56.4,0,0,-0.30000000000000426,0.0,0.0,,3
lon10_589lat38_7557,Amhara,2018Q3,138.3,2,0,81.9,2.0,0.0,0.0,3
lon10_589lat38_7557,Amhara,2018Q4,160.5,0,0,22.19999999999999,-2.0,0.0,2.0,11
lon10_589lat38_7557,Amhara,2019Q1,54.4,0,0,-106.1,0.0,0.0,-2.0,4
lon10_589lat38_7557,Amhara,2019Q2,92.4,0,0,38.00000000000001,0.0,0.0,0.0,3
lon10_589lat38_7557,Amhara,2019Q3,,1,0,,1.0,0.0,0.0,0
lon10_589lat38_7557,Amhara,2019Q4,132.9,0,0,,-1.0,0.0,1.0,4
lon10_589lat38_7557,Amhara,2020Q1,134.3,0,0,1.4000000000000057,0.0,0.0,-1.0,3
lon10_589lat38_7557,Amhara,2020Q2,39.5,0,0,-94.80000000000001,0.0,0.0,0.0,3
lon10_589lat38_7557,Amhara,2020Q3,117.0,0,0,77.5,0.0,0.0,0.0,2
lon10_589lat38_7557,Amhara,2020Q4,111.8,0,0,-5.200000000000003,0.0,0.0,0.0,5
lon10_589lat38_7557,Amhara,2021Q1,113.5,0,0,1.7000000000000028,0.0,0.0,0.0,6
