market,lat,lon,region,d_act,Wd_act_centered,lisa,local_p,lisa_sig,conf
lon35_9754lat9_0272,9.02715,35.97538,Oromia,-3.0,-21.873356890459362,LL,0.849,ns,0.0
lon35_9784lat8_3851,8.38505,35.97856,Oromia,-34.7,-73.90566458276706,LL,0.079,ns,0.0
lon35_9884lat7_2986,7.30011,35.9877,SNNPR,-101.9,25.546643109540632,LH,0.147,ns,0.0
lon36_0043lat8_4638,8.46394,36.00461,Oromia,-63.70000000000002,-65.74192831903079,LL,0.026,LL,1.0
lon36_0046lat10_5205,10.5205,36.0047,Beneshangul Gumu,64.19999999999999,-23.28335689045937,HL,0.202,ns,0.0
lon36_0234lat9_0297,9.02977,36.02328,Oromia,63.199999999999996,-30.084785461887932,HL,0.133,ns,0.0
lon36_0267lat8_4906,8.49047,36.02666,Oromia,-92.6,-67.74412612122859,LL,0.01,LL,1.0
lon36_0306lat8_6857,8.68416,36.03097,Oromia,6.700000000000003,-34.267203044305525,HL,0.647,ns,1.0
lon36_1044lat9_0634,9.06343,36.10435,Oromia,-34.400000000000006,-20.97585689045936,LL,0.425,ns,0.0
lon36_1065lat8_4695,8.46941,36.10656,Oromia,-48.0,-75.16891244601491,LL,0.046,LL,1.0
lon36_1306lat12_5714,12.56794,36.1253,Amhara,-27.39999999999999,-134.01335689045936,LL,0.167,ns,0.0
lon36_134lat10_4391,10.43906,36.13388,Beneshangul Gumu,-3.5,-32.975856890459376,LL,0.771,ns,0.0
lon36_1367lat8_634,8.63408,36.1365,Oromia,-110.0,-68.28002355712601,LL,0.006,LL,1.0
lon36_177lat10_5776,10.57761,36.17699,Beneshangul Gumu,-122.8,-14.153356890459367,LL,0.166,ns,6.0
lon36_188lat7_7464,7.74634,36.18803,Oromia,-6.099999999999994,16.049143109540633,LH,0.848,ns,0.0
lon36_2116lat9_2172,9.2173,36.21167,Beneshangul Gumu,-103.10000000000001,-27.03557911268158,LL,0.091,ns,0.0
lon36_2182lat9_2936,9.29358,36.21823,Oromia,-77.69999999999999,-34.39113466823714,LL,0.093,ns,0.0
lon36_2469lat9_0426,9.04267,36.24684,Oromia,-15.0,-45.686084163186635,LL,0.407,ns,0.0
lon36_2516lat9_2283,9.22838,36.25165,Oromia,-18.0,-40.80085689045936,LL,0.391,ns,0.0
lon36_2526lat7_7412,7.74108,36.25272,Oromia,-98.00000000000001,1.8566431095406362,LH,0.729,ns,0.0
lon36_2628lat10_7705,10.77043,36.26284,Beneshangul Gumu,10.799999999999999,-0.9825876596901342,HL,0.963,ns,6.0
lon36_2846lat7_0529,7.05292,36.28461,SNNPR,8.5,-160.06335689045937,HL,0.414,ns,0.0
lon36_2856lat8_6878,8.6894,36.28674,Oromia,7.3999999999999915,-86.10335689045937,HL,0.446,ns,0.0
lon36_2861lat7_3861,7.38605,36.28618,SNNPR,-60.900000000000006,-1.9466902237927006,LL,0.803,ns,1.0
lon36_2942lat7_4983,7.49834,36.29411,Oromia,31.10000000000001,-2.453356890459366,HL,0.859,ns,0.0
lon36_3062lat11_2276,11.22766,36.30619,Beneshangul Gumu,-0.09999999999999432,49.50664310954063,LH,0.961,ns,2.0
lon36_3337lat11_777,11.77707,36.33358,Beneshangul Gumu,73.3,13.686643109540626,HH,0.499,ns,0.0
lon36_3414lat8_0426,8.04252,36.34136,Oromia,-60.6,-48.33557911268158,LL,0.083,ns,0.0
lon36_35lat7_5204,7.52043,36.35002,Oromia,9.0,-0.5466902237926998,HL,0.98,ns,0.0
lon36_3938lat11_2604,11.26036,36.39367,Beneshangul Gumu,41.2,57.6481815710791,HH,0.097,ns,2.0
lon36_3951lat7_5328,7.53219,36.39479,Oromia,90.5,2.3502794731769985,HH,0.705,ns,0.0
lon36_4002lat10_6572,10.65728,36.40013,Amhara,-96.39999999999999,-0.26002355712603276,LL,0.928,ns,0.0
lon36_4029lat12_0606,12.06054,36.40302,Amhara,6.099999999999994,73.08664310954063,HH,0.723,ns,0.0
lon36_4079lat9_1499,9.14962,36.40794,Oromia,-10.699999999999989,-72.84335689045938,LL,0.375,ns,9.0
lon36_4228lat7_4637,7.46378,36.42274,Oromia,-18.099999999999994,12.659370382267909,LH,0.665,ns,0.0
lon36_428lat10_6461,10.64596,36.42821,Amhara,-20.799999999999997,-6.269606890459367,LL,0.74,ns,0.0
lon36_4902lat10_7156,10.71556,36.49021,Amhara,4.200000000000003,-1.975856890459366,HL,0.971,ns,0.0
lon36_4932lat10_7067,10.70688,36.49347,Amhara,-0.7999999999999972,-1.663356890459366,LL,0.989,ns,0.0
lon36_4943lat11_5654,11.56516,36.49535,Amhara,21.69999999999999,24.729500252397777,HH,0.53,ns,0.0
lon36_5079lat10_9608,10.96079,36.50784,Amhara,83.6,31.121643109540642,HH,0.05,ns,0.0
lon36_5186lat9_2594,9.25938,36.51853,Oromia,-144.0,-61.48258765969014,LL,0.004,LL,12.0
lon36_5259lat5_9704,5.96943,36.52696,SNNPR,53.099999999999994,10.597754220651742,HH,0.473,ns,0.0
lon36_5275lat8_431,8.43104,36.52733,Oromia,-38.199999999999996,-61.71335689045936,LL,0.085,ns,0.0
lon36_535lat9_4645,9.46476,36.53488,Oromia,-42.6,-46.86335689045936,LL,0.127,ns,4.0
lon36_5416lat9_5861,9.58611,36.54164,Oromia,-109.3,-39.13835689045936,LL,0.04,LL,2.0
lon36_5448lat11_0492,11.04893,36.54461,Amhara,21.199999999999996,44.560327320066946,HH,0.22,ns,0.0
lon36_5468lat11_2806,11.28014,36.54666,Amhara,59.60000000000001,41.58076075659946,HH,0.067,ns,0.0
lon36_5591lat11_3728,11.37288,36.55908,Beneshangul Gumu,2.200000000000003,47.89378596668349,HH,0.814,ns,0.0
lon36_5646lat5_7892,5.78917,36.56478,SNNPR,-59.60000000000001,9.041188564086088,LH,0.439,ns,0.0
lon36_5708lat10_6753,10.6776,36.56874,Amhara,-6.6000000000000085,8.239584286011223,LH,0.875,ns,0.0
lon36_5876lat10_8097,10.80972,36.58774,Amhara,2.299999999999997,6.934011530593265,HH,0.959,ns,0.0
lon36_5903lat8_9241,8.9241,36.59007,Oromia,-178.10000000000002,-60.030023557126015,LL,0.005,LL,8.0
lon36_6136lat7_1406,7.14135,36.612,SNNPR,-258.8,17.419976442873967,LH,0.087,ns,0.0
lon36_6149lat5_4218,5.42207,36.61486,SNNPR,-19.799999999999997,25.653309776207298,LH,0.563,ns,0.0
lon36_6221lat7_5561,7.5552,36.62237,Oromia,-4.799999999999997,50.32510464800218,LH,0.635,ns,0.0
lon36_6245lat9_4413,9.44116,36.62441,Oromia,31.6,-56.75085689045936,HL,0.17,ns,4.0
lon36_6252lat10_7215,10.71987,36.6247,Amhara,112.7,12.467595490493018,HH,0.13,ns,0.0
lon36_6271lat9_296,9.29627,36.62733,Oromia,-27.10000000000001,-54.56335689045936,LL,0.221,ns,6.0
lon36_6281lat5_7206,5.7207,36.62797,SNNPR,-7.0,5.3509288238263455,LH,0.892,ns,0.0
lon36_6299lat9_5618,9.56252,36.62844,Oromia,67.1,-61.18835689045936,HL,0.046,HL,2.0
lon36_6367lat9_6676,9.66762,36.63666,Oromia,104.39999999999999,-59.21335689045936,HL,0.03,HL,1.0
lon36_6454lat11_3611,11.36247,36.6449,Amhara,38.69999999999999,24.826643109540637,HH,0.245,ns,0.0
lon36_6463lat8_4831,8.48317,36.64631,Oromia,79.19999999999999,-61.153356890459364,HL,0.028,HL,0.0
lon36_6476lat8_3201,8.32009,36.64754,Oromia,-92.30000000000001,-21.470499747602222,LL,0.112,ns,0.0
lon36_6531lat11_0889,11.08896,36.65322,Amhara,118.1,23.702432583224848,HH,0.044,HH,0.0
lon36_659lat5_6537,5.6537,36.65867,SNNPR,83.2,3.40202772492525,HH,0.613,ns,0.0
lon36_6726lat11_1861,11.18788,36.67384,Amhara,156.5,22.503309776207303,HH,0.021,HH,0.0
lon36_6737lat10_0516,10.05154,36.67361,Oromia,-123.10000000000001,-162.21335689045935,LL,0.006,LL,1.0
lon36_6861lat7_8129,7.81299,36.68605,Oromia,75.7,36.69378596668349,HH,0.063,ns,0.0
lon36_691lat7_9746,7.97455,36.69095,Oromia,-12.799999999999997,4.52874837269853,LH,0.839,ns,0.0
lon36_7043lat9_5886,9.5887,36.70421,Oromia,-73.5,-29.241928319030794,LL,0.146,ns,1.0
lon36_714lat8_3851,8.38518,36.7141,Oromia,-192.1,-9.555023557126031,LL,0.153,ns,0.0
lon36_7182lat7_5044,7.50451,36.7182,Oromia,79.6,46.2783097762073,HH,0.034,HH,0.0
lon36_719lat9_3791,9.37909,36.71925,Oromia,-227.29999999999998,-7.493356890459358,LL,0.182,ns,3.0
lon36_722lat9_0462,9.04502,36.72179,Oromia,-86.29999999999998,-52.00224577934824,LL,0.026,LL,17.0
lon36_7243lat5_8649,5.86497,36.7242,SNNPR,38.89999999999999,-4.8595107366132115,HL,0.669,ns,0.0
lon36_7245lat11_7965,11.79675,36.72436,Amhara,-48.10000000000001,-66.07335689045938,LL,0.104,ns,0.0
lon36_7285lat10_744,10.74414,36.72846,Amhara,24.599999999999994,12.538643109540638,HH,0.513,ns,0.0
lon36_7312lat8_2344,8.23411,36.73116,Oromia,-35.900000000000006,-14.380023557126028,LL,0.409,ns,0.0
lon36_7393lat10_6156,10.61555,36.73927,Amhara,35.5,10.74980100427748,HH,0.469,ns,0.0
lon36_7424lat10_5912,10.58413,36.74126,Amhara,-93.8,17.55506416217222,LH,0.108,ns,0.0
lon36_7435lat11_0655,11.06297,36.74543,Amhara,-40.0,29.070853635856423,LH,0.168,ns,0.0
lon36_7442lat8_1395,8.13952,36.74424,Oromia,-95.3,4.8866431095406355,LH,0.389,ns,0.0
lon36_7599lat10_1037,10.10376,36.75976,Oromia,-27.700000000000003,-194.01335689045933,LL,0.075,ns,0.0
lon36_7628lat11_1968,11.19697,36.76244,Amhara,-1.6999999999999886,20.844537846382735,LH,0.894,ns,0.0
lon36_7665lat5_7243,5.72461,36.76659,SNNPR,-6.5,3.5666431095406352,LH,0.921,ns,0.0
lon36_7722lat7_3877,7.38776,36.77226,Oromia,-1.2999999999999972,-17.741928319030798,LL,0.939,ns,0.0
lon36_785lat10_6601,10.66019,36.78504,Amhara,-20.599999999999994,17.24118856408609,LH,0.477,ns,0.0
lon36_8033lat8_3475,8.34747,36.8034,Oromia,26.200000000000003,-22.200023557126034,HL,0.415,ns,0.0
lon36_8062lat6_2817,6.28151,36.80587,SNNPR,61.2,11.986643109540623,HH,0.515,ns,0.0
lon36_8263lat6_0007,6.00064,36.82633,SNNPR,-59.30000000000001,10.99433541723294,LH,0.377,ns,0.0
lon36_8418lat5_4585,5.45853,36.84186,SNNPR,91.5,-12.413356890459365,HL,0.299,ns,0.0
lon36_8535lat11_48,11.48008,36.85347,Amhara,-7.900000000000006,-20.7266902237927,LL,0.703,ns,0.0
lon36_856lat5_804,5.80379,36.85613,SNNPR,-94.9,8.386643109540636,LH,0.305,ns,0.0
lon36_8593lat10_4834,10.47959,36.85815,Amhara,41.80000000000001,40.83664310954063,HH,0.143,ns,0.0
lon36_8698lat10_0426,10.04248,36.86974,Oromia,-235.2,-103.58835689045935,LL,0.001,LL,9.0
lon36_8774lat11_7876,11.78757,36.87732,Amhara,-105.20000000000002,-26.413356890459358,LL,0.142,ns,0.0
lon36_8815lat6_2992,6.29677,36.88283,SNNPR,116.6,-6.480023557126039,HL,0.525,ns,0.0
lon36_8833lat6_0557,6.05484,36.88895,SNNPR,-20.700000000000003,12.375531998429523,LH,0.673,ns,0.0
lon36_9083lat11_6043,11.60422,36.90813,Amhara,-5.5,-22.696690223792697,LL,0.763,ns,0.0
lon36_9512lat9_0925,9.09216,36.9513,Oromia,49.7,7.786643109540643,HH,0.598,ns,14.0
lon36_9537lat11_3583,11.35978,36.95074,Amhara,6.6000000000000085,0.4320976549951787,HH,0.985,ns,0.0
lon36_9555lat5_761,5.76114,36.95545,SNNPR,-42.999999999999986,1.1088653317628516,LH,0.897,ns,0.0
lon36_9572lat12_1393,12.13935,36.9575,Amhara,-91.10000000000001,-54.08835689045935,LL,0.069,ns,0.0
lon36_9579lat10_72,10.72075,36.95846,Amhara,95.80000000000001,34.40403441388847,HH,0.024,HH,0.0
lon36_9644lat10_467,10.46544,36.96075,Amhara,-11.200000000000003,51.650928823826355,LH,0.402,ns,0.0
lon36_9787lat13_4479,13.44794,36.97868,Tigray,64.10000000000001,41.206643109540636,HH,0.143,ns,0.0
lon36_9787lat7_7119,7.71138,36.9825,Oromia,77.4,48.29497644287397,HH,0.035,HH,1.0
lon36_9823lat11_799,11.79882,36.98421,Amhara,-232.39999999999998,-18.46335689045937,LL,0.037,LL,0.0
lon36_9906lat11_0684,11.07028,36.99107,Amhara,-84.6,17.665953454368225,LH,0.097,ns,0.0
lon36_9923lat5_373,5.37266,36.99224,SNNPR,3.700000000000003,38.88664310954063,HH,0.864,ns,0.0
lon37_0173lat9_8049,9.80487,37.01736,Oromia,-39.6,-126.91335689045934,LL,0.049,LL,2.0
lon37_0201lat13_3592,13.35815,37.02191,Tigray,83.00000000000001,25.9033097762073,HH,0.178,ns,0.0
lon37_0272lat8_0921,8.09205,37.02719,Oromia,20.200000000000003,-0.24907117617365016,HL,0.986,ns,0.0
lon37_0288lat9_2825,9.28248,37.02875,Oromia,206.90000000000003,-30.400856890459362,HL,0.011,HL,2.0
lon37_0392lat11_3633,11.3636,37.03928,Amhara,22.6,-1.5003134121984978,HL,0.883,ns,0.0
lon37_0457lat8_4361,8.43616,37.04577,Oromia,87.0,-34.5062140333165,HL,0.056,ns,2.0
lon37_0662lat10_7041,10.70195,37.0594,Amhara,-128.0,51.40330977620731,LH,0.002,LH,0.0
lon37_0662lat11_2479,11.24799,37.06658,Amhara,-30.299999999999997,0.9146431095406342,LH,0.908,ns,0.0
lon37_0756lat12_3197,12.31968,37.07562,Amhara,78.89999999999999,-23.78835689045936,HL,0.176,ns,0.0
lon37_0787lat9_6622,9.66235,37.07854,Oromia,-49.19999999999999,43.086643109540645,LH,0.218,ns,4.0
lon37_083lat13_3095,13.30963,37.08298,Amhara,-4.599999999999994,23.572357395254915,LH,0.811,ns,0.0
lon37_0951lat12_7624,12.76244,37.09508,Amhara,-16.599999999999994,12.969976442873968,LH,0.736,ns,0.0
lon37_096lat7_7144,7.71434,37.0959,Oromia,0.0,31.58664310954064,LH,0.98,ns,0.0
lon37_0985lat11_1488,11.14862,37.09925,Amhara,73.1,4.9866431095406405,HH,0.42,ns,0.0
lon37_0996lat10_8896,10.88963,37.0997,Amhara,-129.8,47.15747644287397,LH,0.002,LH,0.0
lon37_1019lat11_088,11.08803,37.1024,Amhara,15.5,11.083518109540632,HH,0.639,ns,0.0
lon37_103lat11_4839,11.48414,37.10287,Amhara,-24.9,11.793785966683494,LH,0.517,ns,0.0
lon37_1107lat12_3941,12.3948,37.11,Amhara,-46.69999999999999,-10.424468001570478,LL,0.52,ns,0.0
lon37_1136lat8_3036,8.30346,37.11324,Oromia,-8.700000000000003,0.21330977620730263,LH,0.989,ns,0.0
lon37_1266lat10_7638,10.76464,37.12756,Amhara,-24.299999999999997,40.96071718361471,LH,0.172,ns,0.0
lon37_1307lat13_5302,13.53019,37.1307,Tigray,49.0,11.363566186463714,HH,0.424,ns,0.0
lon37_1336lat13_9054,13.90556,37.13366,Tigray,62.0,20.826643109540633,HH,0.331,ns,0.0
lon37_1416lat12_6691,12.66913,37.14152,Amhara,51.2,-9.591134668237142,HL,0.516,ns,0.0
lon37_146lat11_3241,11.32411,37.14614,Amhara,-30.299999999999997,22.701348991893575,LH,0.229,ns,0.0
lon37_1497lat13_2277,13.22776,37.14975,Amhara,-30.200000000000003,27.229500252397774,LH,0.406,ns,0.0
lon37_1568lat11_1603,11.16023,37.15682,Amhara,-72.80000000000001,12.207231344834756,LH,0.169,ns,0.0
lon37_1585lat11_0554,11.05519,37.15818,Amhara,-31.599999999999994,19.399546335347086,LH,0.281,ns,0.0
lon37_1586lat11_7097,11.70791,37.16097,Amhara,54.5,-4.482587659690132,HL,0.648,ns,0.0
lon37_1602lat11_4117,11.41105,37.16017,Amhara,-51.900000000000006,25.316054874246518,LH,0.104,ns,0.0
lon37_1618lat10_8453,10.8459,37.16094,Amhara,67.9,37.91864310954064,HH,0.036,HH,0.0
lon37_1704lat10_5853,10.58817,37.17072,Amhara,240.1,40.55164310954065,HH,0.001,HH,0.0
lon37_1713lat11_2592,11.25925,37.17129,Amhara,93.39999999999999,7.42535278695999,HH,0.261,ns,0.0
lon37_1728lat11_0965,11.09556,37.17224,Amhara,75.8,12.733518109540638,HH,0.163,ns,0.0
lon37_1858lat9_0595,9.05968,37.18565,Oromia,-123.9,5.978950801848331,LH,0.333,ns,1.0
lon37_209lat11_3102,11.31018,37.20903,Amhara,-74.60000000000001,23.22988635278388,LH,0.06,ns,0.0
lon37_2164lat11_6565,11.65662,37.21646,Amhara,82.2,8.848547871445401,HH,0.283,ns,3.0
lon37_2249lat7_7549,7.75479,37.22339,Oromia,52.0,9.261643109540637,HH,0.524,ns,0.0
lon37_2296lat12_6204,12.62055,37.22989,Amhara,-47.7,6.828309776207298,LH,0.565,ns,0.0
lon37_2432lat12_2663,12.26622,37.24309,Amhara,-15.300000000000011,4.408865331762854,LH,0.888,ns,0.0
lon37_2528lat7_632,7.63322,37.25164,Oromia,32.0,31.566643109540635,HH,0.392,ns,0.0
lon37_2531lat4_8531,4.85302,37.25303,Oromia,-42.79999999999998,-20.713356890459366,LL,0.604,ns,0.0
lon37_2613lat10_6815,10.68531,37.26329,Amhara,150.20000000000002,54.09164310954064,HH,0.004,HH,0.0
lon37_2615lat10_4633,10.46481,37.26277,Amhara,115.19999999999999,54.29330977620731,HH,0.003,HH,0.0
lon37_2719lat13_6242,13.62422,37.27196,Tigray,109.89999999999999,6.794976442873966,HH,0.364,ns,0.0
lon37_2892lat11_4752,11.47545,37.28891,Amhara,-23.599999999999994,23.009223754701928,LH,0.33,ns,3.0
lon37_2894lat11_2287,11.22876,37.28921,Amhara,26.900000000000006,13.381881204778729,HH,0.371,ns,0.0
lon37_2972lat11_3278,11.32786,37.29716,Amhara,-36.2,18.35108755398508,LH,0.214,ns,0.0
lon37_3172lat11_058,11.05838,37.31831,Amhara,-47.000000000000014,18.639584286011228,LH,0.181,ns,0.0
lon37_3177lat12_6454,12.64543,37.31768,Amhara,-28.900000000000006,5.548181571079097,LH,0.724,ns,1.0
lon37_3189lat10_8169,10.81606,37.32092,Amhara,159.5,40.25482492772245,HH,0.003,HH,0.0
lon37_324lat10_9827,10.98313,37.32702,Amhara,14.599999999999994,29.512357395254917,HH,0.354,ns,0.0
lon37_3314lat8_1959,8.19639,37.33085,Oromia,35.10000000000001,-0.982106890459364,HL,0.906,ns,0.0
lon37_3352lat12_428,12.42611,37.32442,Amhara,-127.89999999999999,25.213915836813364,LH,0.044,LH,0.0
lon37_3356lat11_1702,11.17138,37.33787,Amhara,64.39999999999999,13.757374816857709,HH,0.156,ns,0.0
lon37_3463lat11_2821,11.28209,37.34624,Amhara,12.399999999999991,20.002198665096195,HH,0.475,ns,0.0
lon37_3521lat13_2212,13.22124,37.35213,Amhara,12.300000000000011,7.086643109540638,HH,0.88,ns,0.0
lon37_3577lat13_6837,13.68275,37.3574,Tigray,132.89999999999998,-16.721690223792695,HL,0.117,ns,0.0
lon37_3588lat5_2928,5.29284,37.35869,SNNPR,82.39999999999999,19.50664310954064,HH,0.257,ns,0.0
lon37_3621lat8_3066,8.30656,37.36213,Oromia,35.3,12.150928823826353,HH,0.482,ns,0.0
lon37_3627lat11_5708,11.56986,37.36272,Amhara,139.8,22.6533097762073,HH,0.017,HH,3.0
lon37_3638lat5_6471,5.64708,37.36393,SNNPR,73.19999999999999,22.886643109540636,HH,0.227,ns,0.0
lon37_3651lat8_3126,8.31248,37.36529,Oromia,-50.89999999999999,18.308071680969206,LH,0.272,ns,0.0
lon37_366lat12_8509,12.85138,37.36596,Amhara,3.8999999999999986,-8.69907117617365,HL,0.936,ns,0.0
lon37_368lat13_6147,13.61473,37.368,Tigray,-36.5,10.226643109540632,LH,0.564,ns,0.0
lon37_3724lat9_1098,9.10988,37.37209,Oromia,-45.099999999999994,-27.10085689045936,LL,0.262,ns,1.0
lon37_3767lat10_6767,10.67922,37.38038,Amhara,-27.799999999999997,50.339274688488004,LH,0.135,ns,0.0
lon37_3858lat12_328,12.32806,37.38574,Amhara,0.4000000000000057,9.441188564086088,HH,0.991,ns,0.0
lon37_3885lat5_0679,5.06776,37.38834,Oromia,-20.5,25.33664310954064,LH,0.581,ns,0.0
lon37_388lat11_5869,11.58769,37.38763,Amhara,35.900000000000006,26.494335417232946,HH,0.193,ns,3.0
lon37_3891lat13_3492,13.34937,37.38907,Amhara,66.1,-0.3633568904593627,HL,0.933,ns,0.0
lon37_3909lat11_5577,11.55767,37.39065,Amhara,163.3,23.458071680969205,HH,0.016,HH,3.0
lon37_3924lat11_4804,11.48047,37.39242,Amhara,-38.10000000000001,21.54840781542299,LH,0.192,ns,3.0
lon37_3943lat11_2678,11.26758,37.39436,Amhara,55.000000000000014,20.08442088731842,HH,0.101,ns,0.0
lon37_4011lat11_4134,11.41256,37.40305,Amhara,47.099999999999994,12.064420887318413,HH,0.28,ns,0.0
lon37_4017lat13_3979,13.39765,37.40156,Tigray,-77.8,5.159370382267905,LH,0.498,ns,0.0
lon37_402lat11_533,11.53295,37.40217,Amhara,30.0,25.733309776207303,HH,0.232,ns,3.0
lon37_4149lat5_5556,5.55521,37.41436,SNNPR,-16.69999999999999,37.86997644287396,LH,0.495,ns,1.0
lon37_4151lat12_74,12.74129,37.41319,Amhara,12.099999999999994,-19.503356890459365,HL,0.653,ns,1.0
lon37_4171lat13_6816,13.68231,37.4176,Tigray,-201.70000000000002,11.16164310954063,LH,0.104,ns,0.0
lon37_4177lat13_8036,13.80364,37.41763,Tigray,-19.299999999999983,-9.457801334903808,LL,0.722,ns,0.0
lon37_4206lat5_723,5.72296,37.42054,SNNPR,-13.700000000000003,-16.188356890459357,LL,0.755,ns,0.0
lon37_4247lat8_5314,8.53135,37.42456,Oromia,79.6,3.3616431095406365,HH,0.62,ns,1.0
lon37_4277lat10_8227,10.82284,37.42785,Amhara,42.0,37.87830977620731,HH,0.103,ns,0.0
lon37_4286lat5_8929,5.89289,37.42871,SNNPR,24.0,2.6666431095406438,HH,0.901,ns,0.0
lon37_4287lat13_5889,13.58893,37.42867,Tigray,18.4,-13.449720526823008,HL,0.665,ns,0.0
lon37_4312lat11_332,11.33222,37.43302,Amhara,-48.099999999999994,19.85664310954064,LH,0.142,ns,0.0
lon37_4392lat7_9699,7.96951,37.44292,SNNPR,-70.69999999999999,23.599143109540638,LH,0.186,ns,0.0
lon37_444lat11_4055,11.40585,37.44371,Amhara,149.1,11.405562028459554,HH,0.048,HH,0.0
lon37_4471lat8_0413,8.04026,37.44721,Oromia,5.0,-0.57335689045936,HL,0.99,ns,0.0
lon37_4638lat11_6282,11.62827,37.46376,Amhara,-25.10000000000001,45.29140501430254,LH,0.17,ns,3.0
lon37_4645lat11_037,11.037,37.46443,Amhara,14.099999999999994,21.97755220044973,HH,0.463,ns,0.0
lon37_4702lat8_8542,8.85383,37.47235,Oromia,3.299999999999997,-37.357801334903805,HL,0.819,ns,3.0
lon37_4715lat10_4209,10.42096,37.47159,Amhara,-126.6,10.42950025239778,LH,0.2,ns,0.0
lon37_4832lat13_5738,13.5742,37.48341,Tigray,-56.5,-6.640629617732098,LL,0.554,ns,0.0
lon37_4857lat11_5002,11.50317,37.48683,Amhara,34.000000000000014,17.85134899189358,HH,0.271,ns,3.0
lon37_4897lat8_1314,8.13157,37.48967,Oromia,71.4,3.4481815710790995,HH,0.659,ns,0.0
lon37_4899lat11_2733,11.27326,37.48988,Amhara,76.69999999999999,17.72414310954064,HH,0.072,ns,0.0
lon37_4904lat10_5609,10.55704,37.48791,Amhara,27.39999999999999,19.474878403658288,HH,0.411,ns,0.0
lon37_493lat11_1457,11.14556,37.49252,Amhara,-19.900000000000006,24.75961608251361,LH,0.3,ns,0.0
lon37_5153lat7_9355,7.93543,37.51549,SNNPR,13.700000000000003,10.286643109540643,HH,0.808,ns,0.0
lon37_5164lat9_1293,9.12943,37.51636,Oromia,-42.89999999999999,-46.175856890459364,LL,0.158,ns,2.0
lon37_5475lat11_1761,11.17759,37.54783,Amhara,-32.5,11.898407815422988,LH,0.395,ns,0.0
lon37_5488lat8_3623,8.36237,37.54875,SNNPR,-24.39999999999999,24.71741234030987,LH,0.395,ns,0.0
